date,bitcoin,ethereum,ripple,litecoin,stellar,monero,GSPC,RUT
2017-04-19,1210.29,48.31,0.030173,9.66,0.003574000000000001,20.39,2338.169922,1367.130005
2017-04-20,1229.08,49.67,0.029984,10.33,0.003368,20.24,2355.840088,1384.150024
2017-04-21,1222.05,48.22,0.032780000000000004,11.23,0.0034659999999999995,20.29,2348.689941,1379.849976
2017-04-24,1250.15,50.03,0.031383999999999995,14.97,0.00384,19.56,2374.149902,1397.939941
2017-04-25,1265.49,49.89,0.032346,15.21,0.003808,19.65,2388.610107,1411.079956
2017-04-26,1281.08,52.72,0.032797,14.85,0.003835,19.37,2387.449951,1419.430054
2017-04-27,1317.73,62.17,0.034816,14.62,0.00397,21.21,2388.77002,1417.130005
2017-04-28,1316.48,70.16,0.044475,14.34,0.004551,22.35,2384.199951,1400.430054
2017-05-01,1421.6,76.3,0.055115,15.92,0.005138,22.77,2388.330078,1407.359985
2017-05-02,1452.82,77.26,0.053908000000000005,15.89,0.004834000000000001,23.04,2391.169922,1399.359985
2017-05-03,1490.09,79.72,0.06049,21.04,0.005197,25.2,2388.1298829999996,1390.920044
2017-05-04,1537.67,96.98,0.078914,23.39,0.006628,25.99,2389.52002,1388.849976
2017-05-05,1555.45,94.4,0.09355,26.27,0.010877,28.45,2399.290039,1397.0
2017-05-08,1723.35,91.42,0.198212,28.96,0.03988,30.47,2399.3798829999996,1391.640015
2017-05-09,1755.36,91.16,0.160074,33.58,0.027647,28.66,2396.919922,1391.859985
2017-05-10,1787.13,89.52,0.186066,31.96,0.031376,29.84,2399.6298829999996,1399.589966
2017-05-11,1848.57,89.88,0.183135,30.72,0.036203,29.51,2394.439941,1390.199951
2017-05-12,1724.24,88.66,0.206068,27.45,0.040706,28.68,2390.899902,1382.77002
2017-05-15,1738.43,92.41,0.27072,25.37,0.043552,27.79,2402.320068,1393.920044
2017-05-16,1734.45,89.44,0.34986100000000003,23.33,0.049368,26.26,2400.669922,1394.680054
2017-05-17,1839.09,89.86,0.394132,25.4,0.048568,26.93,2357.030029,1355.890015
2017-05-18,1888.65,96.91,0.364869,28.36,0.04627,30.33,2365.719971,1361.079956
2017-05-19,1987.71,129.53,0.327801,27.7,0.049577,31.87,2381.72998,1367.329956
2017-05-22,2173.4,174.26,0.317954,25.38,0.051003,36.17,2394.02002,1377.140015
2017-05-23,2320.42,181.95,0.323368,32.11,0.0555,55.62,2398.419922,1380.97998
2017-05-24,2443.64,190.05,0.29589,34.45,0.051364,45.38,2404.389893,1382.51001
2017-05-25,2304.98,174.45,0.246065,29.9,0.040021,40.12,2415.070068,1383.390015
2017-05-26,2202.42,160.4,0.271808,23.75,0.041065,38.71,2415.820068,1382.23999
2017-05-30,2175.47,231.91,0.205324,24.14,0.031009,39.79,2412.909912,1371.189941
2017-05-31,2286.41,230.67,0.24659,25.3,0.034273000000000005,41.83,2411.800049,1370.209961
2017-06-01,2407.88,222.24,0.33365700000000004,28.8,0.043069,43.7,2430.060059,1396.060059
2017-06-02,2488.55,223.78,0.303448,28.94,0.040226,44.0,2439.070068,1405.390015
2017-06-05,2686.81,248.46,0.294003,30.84,0.041507,48.26,2436.100098,1396.449951
2017-06-06,2863.2,264.47,0.284548,30.55,0.045407,55.57,2429.330078,1394.900024
2017-06-07,2732.16,258.07,0.279783,28.39,0.047098,52.54,2433.139893,1396.670044
2017-06-08,2805.62,261.67,0.28967800000000005,30.21,0.05042,56.19,2433.790039,1415.609985
2017-06-09,2823.81,281.74,0.286019,29.68,0.047356,55.62,2431.77002,1421.709961
2017-06-12,2659.63,401.49,0.253964,29.5,0.039988,50.04,2429.389893,1419.209961
2017-06-13,2717.02,397.54,0.26615300000000003,30.64,0.04186,51.8,2440.350098,1425.98999
2017-06-14,2506.37,359.05,0.278447,30.22,0.039828,46.3,2437.919922,1417.569946
2017-06-15,2464.58,361.93,0.259266,30.22,0.037439,46.02,2432.459961,1410.079956
2017-06-16,2518.56,370.23,0.262068,35.7,0.037536,48.11,2433.149902,1406.72998
2017-06-19,2589.6,370.06,0.296068,50.32,0.040252,49.09,2453.459961,1418.079956
2017-06-20,2721.79,359.0,0.324427,47.22,0.039366000000000005,48.08,2437.030029,1402.969971
2017-06-21,2689.1,336.87,0.296366,47.79,0.038124,46.59,2435.610107,1399.25
2017-06-22,2705.41,336.37,0.297848,47.71,0.038719,47.28,2434.5,1404.540039
2017-06-23,2744.91,341.74,0.31997800000000004,47.34,0.041397,51.41,2438.300049,1414.780029
2017-06-26,2478.45,272.69,0.27728800000000003,41.13,0.030218,43.49,2439.070068,1416.640015
2017-06-27,2552.45,293.09,0.276306,40.54,0.029113,43.57,2419.3798829999996,1403.52002
2017-06-28,2574.79,327.93,0.280455,42.85,0.031998,47.32,2440.689941,1425.27002
2017-06-29,2539.32,302.88,0.265421,41.07,0.029039,45.02,2419.699951,1416.199951
2017-06-30,2480.84,294.92,0.26293,40.35,0.026988,43.73,2423.409912,1415.359985
2017-07-03,2564.06,282.9,0.259959,46.43,0.026266,43.63,2429.01001,1426.680054
2017-07-05,2601.99,268.77,0.256523,53.19,0.025441,45.72,2432.540039,1420.150024
2017-07-06,2608.56,270.55,0.254641,51.13,0.025418,50.12,2409.75,1400.810059
2017-07-07,2518.66,245.99,0.23948000000000005,46.58,0.020415,44.25,2425.179932,1415.839966
2017-07-10,2372.56,215.36,0.203165,46.58,0.015137,40.01,2427.429932,1408.469971
2017-07-11,2337.79,197.4,0.185019,45.33,0.014518,37.14,2425.530029,1413.050049
2017-07-12,2398.84,230.77,0.205354,48.75,0.017907,40.39,2443.25,1424.319946
2017-07-13,2357.9,209.73,0.200809,46.33,0.017351,38.23,2447.830078,1425.660034
2017-07-14,2233.34,199.66,0.190769,42.8,0.016321000000000002,35.48,2459.27002,1428.819946
2017-07-17,2228.41,193.42,0.17788900000000002,42.67,0.018614,34.83,2459.139893,1431.599976
2017-07-18,2318.88,234.39,0.188718,44.3,0.018666,36.38,2460.610107,1427.609985
2017-07-19,2273.43,199.7,0.168388,40.86,0.017256,35.06,2473.830078,1441.77002
2017-07-20,2817.6,227.26,0.188295,45.02,0.018859,40.3,2473.449951,1442.349976
2017-07-21,2667.76,218.31,0.182608,45.76,0.019201,40.34,2472.540039,1435.839966
2017-07-24,2754.86,224.71,0.192002,44.41,0.022605,45.58,2469.909912,1438.050049
2017-07-25,2576.48,206.71,0.17810399999999998,42.24,0.018551,40.68,2477.1298829999996,1450.390015
2017-07-26,2529.45,203.95,0.173822,42.23,0.018878,45.8,2477.830078,1442.280029
2017-07-27,2671.78,204.32,0.173457,42.14,0.018322,45.24,2475.419922,1433.619995
2017-07-28,2809.01,193.12,0.165937,40.61,0.016961,43.96,2472.100098,1429.26001
2017-07-31,2875.34,203.87,0.16738599999999998,43.02,0.016094999999999998,39.84,2470.300049,1425.140015
2017-08-01,2718.26,226.77,0.177053,43.04,0.017933,44.15,2476.350098,1428.329956
2017-08-02,2710.67,219.95,0.17311300000000002,42.13,0.018413,43.63,2477.570068,1412.900024
2017-08-03,2804.73,225.34,0.174612,42.86,0.01886,43.36,2472.159912,1405.22998
2017-08-04,2895.89,223.07,0.173743,43.45,0.022241,45.12,2476.830078,1412.319946
2017-08-07,3378.94,269.18,0.179021,45.8,0.022195,50.21,2480.909912,1414.170044
2017-08-08,3419.94,296.77,0.192586,48.63,0.023737,51.94,2474.919922,1410.150024
2017-08-09,3342.47,296.03,0.182947,48.01,0.022996,50.96,2474.02002,1396.949951
2017-08-10,3381.28,295.89,0.180399,46.5,0.022007,49.47,2438.209961,1372.540039
2017-08-11,3650.62,308.86,0.179307,47.1,0.021480000000000003,50.65,2441.320068,1374.22998
2017-08-14,4325.13,300.1,0.169991,45.8,0.017622,49.75,2465.840088,1394.310059
2017-08-15,4181.93,289.82,0.161221,43.31,0.017433,48.74,2464.610107,1383.23999
2017-08-16,4376.63,302.27,0.160431,44.15,0.017702000000000002,48.78,2468.110107,1383.530029
2017-08-17,4331.69,301.46,0.157498,43.91,0.017327000000000002,47.45,2430.01001,1358.939941
2017-08-18,4160.62,295.59,0.158883,47.28,0.016842,46.69,2425.550049,1357.790039
2017-08-21,4001.74,321.59,0.191918,47.94,0.019753,77.82,2428.3701170000004,1356.900024
2017-08-22,4100.52,314.79,0.23928600000000005,46.73,0.021624,91.16,2452.51001,1371.540039
2017-08-23,4151.52,317.52,0.246827,53.25,0.020223,90.33,2444.040039,1369.73999
2017-08-24,4334.68,325.61,0.218958,50.19,0.019024,86.29,2438.969971,1373.880005
2017-08-25,4371.6,331.92,0.217828,51.18,0.020497,108.26,2443.050049,1377.449951
2017-08-28,4382.66,347.75,0.224508,62.36,0.020525,145.4,2444.23999,1382.22998
2017-08-29,4579.02,370.67,0.218564,63.17,0.020104,133.03,2446.300049,1383.680054
2017-08-30,4565.3,378.49,0.228006,64.17,0.021224,132.38,2457.590088,1391.319946
2017-08-31,4703.39,383.04,0.25563,71.06,0.022405,140.41,2471.649902,1405.280029
2017-09-01,4892.01,387.74,0.248479,86.04,0.023954,141.2,2476.550049,1413.569946
2017-09-05,4376.53,312.99,0.215189,71.29,0.018567,118.82,2457.850098,1399.660034
2017-09-06,4597.12,334.34,0.22618600000000005,80.11,0.020346,121.63,2465.540039,1402.199951
2017-09-07,4599.88,329.43,0.22364,78.48,0.020096,120.84,2465.100098,1398.670044
2017-09-08,4228.75,296.5,0.211518,67.79,0.017447,118.04,2461.429932,1399.430054
2017-09-11,4161.27,294.53,0.214441,66.04,0.016993,112.75,2488.110107,1414.829956
2017-09-12,4130.81,291.46,0.209303,64.23,0.016324,111.89,2496.47998,1423.459961
2017-09-13,3882.59,277.11,0.200778,61.73,0.015328,111.33,2498.3701170000004,1426.890015
2017-09-14,3154.95,213.91,0.164167,41.58,0.011038,83.04,2495.6201170000004,1425.02002
2017-09-15,3637.52,250.46,0.181358,48.21,0.012096,99.85,2500.22998,1431.709961
2017-09-18,4065.2,293.5,0.189768,55.53,0.013455000000000002,100.57,2503.8701170000004,1441.079956
2017-09-19,3924.97,282.8,0.184041,52.84,0.011794,97.72,2506.649902,1440.400024
2017-09-20,3905.95,283.74,0.182078,51.73,0.012236,95.57,2508.23999,1445.420044
2017-09-21,3631.04,258.58,0.171754,46.61,0.0106,86.24,2500.600098,1444.180054
2017-09-22,3630.7,264.31,0.17351,48.09,0.010776,88.17,2502.219971,1450.780029
2017-09-25,3926.07,292.33,0.181487,51.58,0.012073,93.64,2496.659912,1451.959961
2017-09-26,3892.35,287.44,0.186119,51.55,0.012388,93.13,2496.840088,1456.859985
2017-09-27,4200.67,306.47,0.203299,56.28,0.014378,101.04,2507.040039,1484.810059
2017-09-28,4174.73,299.15,0.196131,54.09,0.013863,97.23,2510.060059,1488.790039
2017-09-29,4163.07,291.47,0.193606,52.62,0.013204,94.5,2519.360107,1490.859985
2017-10-02,4409.32,297.48,0.202676,53.38,0.012962,91.54,2529.1201170000004,1509.469971
2017-10-03,4317.48,292.46,0.203318,52.35,0.012403,92.96,2534.580078,1511.969971
2017-10-04,4229.36,292.66,0.214774,51.4,0.011851,90.41,2537.73999,1507.76001
2017-10-05,4328.41,295.86,0.237016,51.67,0.014576,91.86,2552.070068,1512.089966
2017-10-06,4370.81,308.59,0.234039,52.12,0.018403,91.19,2549.330078,1510.219971
2017-10-09,4772.02,297.39,0.251825,50.16,0.017601,85.49,2544.72998,1503.560059
2017-10-10,4781.99,299.87,0.260733,50.72,0.018953,86.82,2550.639893,1508.01001
2017-10-11,4826.48,303.46,0.264439,50.89,0.01945,87.42,2555.23999,1506.920044
2017-10-12,5446.91,304.14,0.248414,60.11,0.017784,87.09,2550.929932,1505.160034
2017-10-13,5647.21,338.76,0.260489,59.43,0.01796,95.13,2553.169922,1502.660034
2017-10-16,5725.59,333.38,0.256232,64.62,0.036865,95.9,2557.639893,1502.680054
2017-10-17,5605.51,317.08,0.232064,59.48,0.045842,91.28,2559.360107,1497.5
2017-10-18,5590.69,314.32,0.21852,60.73,0.035133,89.54,2561.26001,1505.140015
2017-10-19,5708.52,308.09,0.21515,59.74,0.031195,88.62,2562.100098,1502.040039
2017-10-20,6011.45,304.01,0.210549,60.33,0.026756,90.54,2575.209961,1509.25
2017-10-23,5930.32,286.95,0.196928,54.92,0.033832,85.21,2564.97998,1497.48999
2017-10-24,5526.64,298.33,0.206644,55.96,0.036649,88.4,2569.1298829999996,1500.420044
2017-10-25,5750.8,297.93,0.204604,56.49,0.035004,88.13,2557.149902,1493.47998
2017-10-26,5904.83,296.53,0.203628,55.74,0.034546,88.58,2560.399902,1497.459961
2017-10-27,5780.9,297.42,0.202785,55.33,0.034236,86.75,2581.070068,1508.319946
2017-10-30,6130.53,307.75,0.202711,56.39,0.031804,88.84,2572.830078,1490.900024
2017-10-31,6468.4,305.88,0.200558,55.75,0.029182,87.64,2575.26001,1502.530029
2017-11-01,6767.31,291.69,0.194124,53.18,0.027353,85.72,2579.360107,1492.780029
2017-11-02,7078.5,287.43,0.205861,54.74,0.027607,83.76,2579.850098,1496.550049
2017-11-03,7207.76,305.71,0.208133,56.18,0.027779,87.99,2587.840088,1494.910034
2017-11-06,7022.76,298.89,0.20599,55.17,0.02888,102.92,2591.1298829999996,1497.959961
2017-11-07,7144.38,294.66,0.210354,61.3,0.030699,99.76,2590.639893,1479.089966
2017-11-08,7459.69,309.07,0.217437,62.57,0.033763,113.31,2594.3798829999996,1481.72998
2017-11-09,7143.58,320.88,0.217488,64.27,0.039946,120.78,2584.6201170000004,1475.02002
2017-11-10,6618.14,299.25,0.206483,59.26,0.033073000000000005,105.59,2582.300049,1475.27002
2017-11-13,6559.49,316.72,0.203442,61.4,0.030656,123.4,2584.840088,1475.069946
2017-11-14,6635.75,337.63,0.209825,62.68,0.036374,122.35,2578.8701170000004,1471.26001
2017-11-15,7315.54,333.36,0.212956,63.82,0.037053,121.37,2564.6201170000004,1464.089966
2017-11-16,7871.69,330.92,0.227107,71.06,0.037234,120.31,2585.639893,1486.880005
2017-11-17,7708.99,332.39,0.226581,67.57,0.035572,126.7,2578.850098,1492.819946
2017-11-20,8200.64,366.73,0.23875900000000005,72.25,0.038121,135.76,2582.139893,1503.400024
2017-11-21,8071.26,360.4,0.233271,70.03,0.037668,141.74,2599.030029,1518.890015
2017-11-22,8253.55,380.65,0.238859,71.89,0.042299,165.95,2597.080078,1516.76001
2017-11-24,8253.69,474.91,0.244642,77.97,0.040193,160.03,2602.419922,1519.160034
2017-11-27,9818.35,480.36,0.253927,91.6,0.059842999999999986,173.39,2601.419922,1513.310059
2017-11-28,10058.8,472.9,0.299152,96.03,0.081415,203.21,2627.040039,1536.430054
2017-11-29,9888.61,427.52,0.243064,85.57,0.064424,168.15,2626.070068,1542.300049
2017-11-30,10233.6,447.11,0.25087800000000005,88.33,0.072871,180.14,2647.580078,1544.140015
2017-12-01,10975.6,466.54,0.25569899999999995,99.0,0.089883,190.94,2642.219971,1537.02002
2017-12-04,11657.2,470.2,0.253571,104.24,0.09761,210.24,2639.439941,1532.410034
2017-12-05,11916.7,463.28,0.246101,102.4,0.123523,269.48,2629.570068,1516.76001
2017-12-06,14291.5,428.59,0.232544,100.35,0.151622,278.69,2629.27002,1508.880005
2017-12-07,17899.7,434.41,0.222823,98.29,0.133046,280.86,2636.97998,1520.469971
2017-12-08,16569.4,456.03,0.252125,124.85,0.13726,276.74,2651.5,1521.719971
2017-12-11,16936.8,515.14,0.251691,214.2,0.144956,279.67,2659.98999,1519.839966
2017-12-12,17415.4,651.43,0.373541,316.16,0.156444,308.07,2664.110107,1516.119995
2017-12-13,16408.2,702.77,0.471063,302.6,0.149342,305.75,2662.850098,1524.449951
2017-12-14,16564.0,695.82,0.8642629999999999,279.33,0.188907,325.21,2652.01001,1506.949951
2017-12-15,17706.9,684.45,0.756181,299.78,0.195862,312.32,2675.810059,1530.420044
2017-12-18,19114.2,794.64,0.778407,358.34,0.276283,381.51,2690.159912,1548.920044
2017-12-19,17776.7,826.82,0.791257,350.25,0.26431,377.24,2681.469971,1536.75
2017-12-20,16624.6,819.09,0.775964,314.62,0.252386,469.2,2679.25,1540.079956
2017-12-21,15802.9,821.06,1.19,317.46,0.2572,417.98,2684.570068,1547.109985
2017-12-22,13831.8,674.86,1.14,264.93,0.216717,346.11,2683.340088,1542.930054
2017-12-26,16099.8,773.84,1.19,286.5,0.226018,381.54,2680.5,1544.22998
2017-12-27,15838.5,762.84,1.4,272.17,0.229224,421.85,2682.6201170000004,1543.939941
2017-12-28,14606.5,737.02,1.43,249.93,0.223544,378.9,2687.540039,1548.930054
2017-12-29,14656.2,753.59,2.21,245.5,0.322941,377.37,2673.610107,1535.51001
2018-01-02,14982.1,884.44,2.48,255.68,0.564766,383.42,2695.810059,1550.01001
2018-01-03,15201.0,962.72,3.11,245.37,0.896227,412.06,2713.060059,1552.579956
2018-01-04,15599.2,980.92,3.2,241.37,0.72405,403.05,2723.98999,1555.719971
2018-01-05,17429.5,997.72,3.05,249.27,0.662712,384.94,2743.149902,1560.01001
2018-01-08,15170.1,1148.53,2.46,255.76,0.629323,405.07,2747.709961,1561.810059
2018-01-09,14595.4,1299.74,2.1,247.04,0.585653,413.33,2751.290039,1560.099976
2018-01-10,14973.3,1255.82,1.97,250.52,0.56693,407.74,2748.22998,1559.800049
2018-01-11,13405.8,1154.93,1.95,229.37,0.558126,355.59,2767.560059,1586.790039
2018-01-12,13980.6,1273.2,2.04,236.86,0.67796,394.78,2786.23999,1591.969971
2018-01-16,11490.5,1053.69,1.18,188.33,0.441197,320.04,2776.419922,1572.969971
2018-01-17,11188.6,1014.25,1.31,186.52,0.477187,319.19,2802.560059,1586.660034
2018-01-18,11474.9,1036.28,1.6,192.84,0.509523,316.47,2798.030029,1576.72998
2018-01-19,11607.4,1039.1,1.55,192.96,0.506232,364.62,2810.300049,1597.630005
2018-01-22,10931.4,1003.26,1.36,180.01,0.486338,315.9,2832.969971,1605.170044
2018-01-23,10868.4,986.23,1.34,177.81,0.486185,308.46,2839.1298829999996,1610.709961
2018-01-24,11359.4,1058.78,1.36,179.99,0.567014,317.4,2837.540039,1601.77002
2018-01-25,11259.4,1056.03,1.31,180.27,0.6082529999999999,317.1,2839.25,1601.670044
2018-01-26,11171.4,1055.17,1.22,176.73,0.633916,323.69,2872.8701170000004,1608.060059
2018-01-29,11296.4,1182.36,1.32,181.66,0.589283,316.63,2853.530029,1598.109985
2018-01-30,10106.3,1071.13,1.14,165.28,0.489648,274.02,2822.429932,1582.819946
2018-01-31,10221.1,1118.31,1.16,163.35,0.539797,272.89,2823.810059,1574.97998
2018-02-01,9170.54,1036.79,0.96253,142.3,0.456455,240.97,2821.97998,1579.869995
2018-02-02,8830.75,915.78,0.884784,131.38,0.405075,235.63,2762.1298829999996,1547.27002
2018-02-05,6955.27,697.95,0.6917989999999999,125.33,0.331192,179.49,2648.939941,1491.089966
2018-02-06,7754.0,793.12,0.776393,142.99,0.370811,212.29,2695.139893,1507.170044
2018-02-07,7621.3,757.07,0.723895,138.2,0.342125,207.28,2681.659912,1507.969971
2018-02-08,8265.59,817.81,0.8052630000000001,149.47,0.363565,247.22,2581.0,1463.790039
2018-02-09,8736.98,883.87,0.954428,163.95,0.401068,260.43,2619.550049,1477.839966
2018-02-12,8926.57,868.71,1.08,161.57,0.395649,247.57,2656.0,1490.97998
2018-02-13,8598.31,845.26,1.03,159.55,0.410614,234.69,2662.939941,1494.949951
2018-02-14,9494.63,923.56,1.14,213.36,0.453888,276.66,2698.6298829999996,1522.099976
2018-02-15,10166.4,936.98,1.15,225.43,0.453556,303.25,2731.199951,1537.199951
2018-02-16,10233.9,944.21,1.14,230.12,0.455446,296.48,2732.219971,1543.550049
2018-02-20,11403.7,895.37,1.09,232.85,0.402289,304.4,2716.26001,1529.98999
2018-02-21,10690.4,849.97,1.02,213.35,0.396765,322.61,2701.330078,1531.839966
2018-02-22,10005.0,812.85,0.941788,195.31,0.366447,282.76,2703.959961,1529.98999
2018-02-23,10301.1,864.19,0.998855,209.31,0.381985,285.71,2747.300049,1549.189941
2018-02-26,10366.7,869.32,0.956859,220.96,0.364579,293.61,2779.600098,1559.329956
2018-02-27,10725.6,878.26,0.947305,216.6,0.362051,302.54,2744.280029,1536.469971
2018-02-28,10397.9,855.2,0.904583,202.9,0.333916,285.7,2713.830078,1512.449951
2018-03-01,10951.0,872.2,0.928347,209.75,0.339314,314.04,2677.669922,1507.390015
2018-03-02,11086.4,856.85,0.910144,212.56,0.32010700000000003,344.73,2691.25,1533.170044
